customer_id,age,location,subscription_type,payment_plan,num_subscription_pauses,payment_method,customer_service_inquiries,signup_date,weekly_hours,average_session_length,song_skip_rate,weekly_songs_played,weekly_unique_songs,num_favorite_artists,num_platform_friends,num_playlists_created,num_shared_playlists,notifications_clicked,churned
9856,61.0,Florida,Premium,Yearly,2,Debit Card,High,-525,41.02042611,30.89310229,0.443341907,150,30,1,17,45,17,11,0
9857,75.0,New Jersey,Family,Monthly,2,Credit Card,Medium,-2375,45.43953364,14.21259763,0.638715368,36,41,34,163,7,22,28,0
9858,30.0,Alabama,Premium,Monthly,4,Debit Card,High,-1700,8.156218263,2.11499356,0.943382707,382,102,21,181,43,40,1,1
9859,45.0,Maine,Free,Monthly,2,Apple Pay,High,-9,18.89965012,39.28298516,0.768612334,110,107,13,169,85,30,44,1
9860,73.0,Idaho,Premium,Yearly,2,Credit Card,Medium,-1266,47.03549971,26.95779446,0.40202026,239,18,47,118,39,17,45,0
9861,59.0,California,Premium,Monthly,2,Paypal,High,-247,1.427715199,94.56377225,0.978305087,499,187,13,21,52,49,9,1
9862,77.0,,Free,Monthly,1,Apple Pay,High,-1674,31.89215153,56.65047106,0.285352941,448,45,11,29,69,8,14,1
9863,29.0,Maine,Free,Monthly,1,Apple Pay,Medium,-303,1.493018974,58.23626427,0.647343727,432,193,2,41,53,24,37,1
9864,63.0,New Jersey,Free,Yearly,4,Apple Pay,Medium,-1292,43.7604204,112.8680421,0.923223722,81,112,45,60,25,30,25,1
9865,59.0,Utah,Premium,Yearly,4,Apple Pay,Low,-2524,11.73898764,105.0602165,0.17661176,118,214,8,154,97,22,5,0
9866,50.0,Nebrasksa,Free,Yearly,4,Debit Card,Medium,-815,40.66973058,56.70817757,0.795795415,40,79,33,126,30,10,9,0
9867,23.0,Wisconsin,Student,Yearly,2,Credit Card,Low,-2688,41.69695931,45.53260155,0.876899818,143,137,7,0,18,30,16,0
9868,37.0,Florida,Family,Monthly,1,Paypal,Low,-850,28.99811779,82.20762393,0.456072753,371,230,35,14,22,28,47,0
9869,,Maine,Free,Yearly,3,Paypal,Low,-2291,,113.1899181,0.922626516,244,221,1,192,32,49,46,1
9870,53.0,Alabama,Student,Yearly,2,Debit Card,High,-1889,24.43950465,19.18912279,0.929628681,460,288,20,111,35,31,0,1
9871,32.0,North Carolina,Premium,Yearly,1,Apple Pay,Low,-2911,28.81078298,85.27283821,0.434970083,70,67,46,45,62,41,42,0
9872,70.0,Nebrasksa,Free,Monthly,1,Apple Pay,Medium,-2676,49.3240443,38.71987948,0.321541505,302,144,32,195,68,25,45,1
9873,28.0,Nebrasksa,Premium,Yearly,4,Credit Card,Low,-1176,12.2481999,41.39882768,0.911037937,328,235,21,183,23,5,40,0
9874,,Idaho,Student,Monthly,1,Apple Pay,Medium,-1575,12.30817748,23.45591637,0.038347326,437,163,48,196,35,38,15,0
9875,47.0,Alabama,Free,Monthly,0,Debit Card,High,-1399,12.68029751,65.42702792,0.858108929,109,33,21,118,38,29,0,1
9876,68.0,Nebrasksa,Premium,Yearly,0,Paypal,High,-73,49.99800435,38.22972093,0.060908552,359,150,34,115,18,40,4,0
9877,39.0,North Carolina,Family,Monthly,4,Credit Card,Medium,-2566,,84.0440948,0.622313403,397,83,26,168,15,26,11,0
9878,52.0,New Jersey,Free,Yearly,2,Paypal,Medium,-1774,,33.3359634,0.353846145,4,258,34,160,2,36,49,0
9879,50.0,North Carolina,Premium,Monthly,4,Debit Card,Medium,-2347,0.435175229,52.99834863,0.334899006,447,256,14,80,36,48,34,1
9880,,,Premium,Yearly,1,Credit Card,Medium,-1960,,45.27672213,0.82409963,407,278,12,46,42,18,18,1
9881,74.0,Idaho,Premium,Yearly,1,Credit Card,Medium,-44,32.05166232,43.81913464,0.336853412,149,63,40,45,38,18,14,0
9882,,Georgia,Student,Yearly,3,Apple Pay,Low,-2565,22.52516516,53.41908407,0.37195585,43,209,22,125,82,18,22,0
9883,29.0,Washington,Family,Yearly,4,Credit Card,Medium,-1250,22.89859065,97.09008093,0.767321803,300,120,26,65,49,38,17,0
9884,34.0,Virginia,Premium,Monthly,0,Apple Pay,High,-1003,,28.43725117,0.331555911,328,232,4,170,61,2,43,0
9885,25.0,New York,Free,Monthly,0,Debit Card,High,-2243,4.491775976,63.63265004,0.576006273,239,204,19,46,73,29,7,1
9886,69.0,Idaho,Student,Yearly,4,Debit Card,Medium,-2520,32.83789438,19.04479103,0.655249694,179,128,11,182,21,21,45,1
9887,20.0,Virginia,Premium,Yearly,2,Apple Pay,High,-2198,42.78688135,83.19393439,0.465350058,73,44,38,110,78,13,9,0
9888,42.0,Washington,Student,Monthly,3,Apple Pay,Medium,-2239,,4.58492819,0.378708777,50,35,22,43,73,38,4,1
9889,36.0,Idaho,Family,Monthly,1,Credit Card,Low,-2696,0.373423774,96.94306886,0.467324313,360,83,38,74,77,17,25,0
9890,47.0,Utah,Free,Monthly,4,Debit Card,Low,-438,37.46409467,70.18162905,0.306248292,447,159,28,190,32,12,4,1
9891,33.0,Montana,Free,Monthly,3,Credit Card,Medium,-360,30.50933816,107.0152079,0.655108824,272,43,25,18,68,28,28,1
9892,26.0,Utah,Student,Monthly,1,Paypal,High,-1658,36.31215452,27.12377979,0.004211395,187,113,17,101,5,29,41,1
9893,78.0,Idaho,Free,Monthly,4,Debit Card,Medium,-103,47.71075868,97.27784421,0.143456263,421,76,43,73,8,38,36,1
9894,18.0,Georgia,Family,Monthly,0,Credit Card,Low,-338,41.57618266,102.3942797,0.714865832,57,84,24,49,9,21,42,0
9895,,Alabama,Family,Yearly,3,Apple Pay,Medium,-240,48.33738351,16.49641578,0.616098706,113,82,25,12,23,40,31,0
9896,24.0,Utah,Free,Monthly,1,Debit Card,High,-1249,38.19502042,3.52971628,0.897437318,241,176,46,45,31,33,10,1
9897,32.0,Maine,Student,Yearly,4,Debit Card,High,-2403,37.66406475,58.83199323,0.9297692,333,208,32,130,81,27,27,1
9898,47.0,West Virginia,Premium,Yearly,4,Apple Pay,High,-2667,,36.88108455,0.885443976,188,133,14,65,37,23,29,1
9899,66.0,Idaho,Premium,Yearly,0,Paypal,Low,-931,8.405484313,63.85218622,0.172577956,253,4,1,68,93,48,13,0
9900,18.0,Florida,Family,Yearly,2,Debit Card,High,-1795,16.32963826,28.2794423,0.191860509,444,283,46,143,63,27,34,1
9901,57.0,New Jersey,Student,Yearly,4,Debit Card,High,-455,4.858067391,77.61466115,0.097082907,372,263,38,59,30,2,48,1
9902,23.0,New Jersey,Premium,Yearly,3,Credit Card,High,-1667,37.73699594,108.3711772,0.665314523,231,170,1,12,36,27,28,1
9903,,Utah,Premium,Monthly,1,Debit Card,Low,-1419,37.59242319,31.70238973,0.089300881,262,157,38,111,40,25,48,0
9904,55.0,New York,Free,Yearly,3,Debit Card,Medium,-91,15.64556074,97.36184937,0.507157087,415,159,4,170,32,26,48,1
9905,,Virginia,Premium,Yearly,2,Debit Card,High,-932,3.276262464,12.49890725,0.988849469,391,6,7,120,70,4,19,1
9906,,Washington,Free,Monthly,1,Debit Card,High,-693,43.97083285,15.12990263,0.434566,186,238,14,90,63,34,41,0
9907,47.0,West Virginia,Student,Monthly,0,Credit Card,Low,-1463,47.78732402,48.39266845,0.718448619,273,105,9,152,59,10,12,0
9908,39.0,North Dakota,Family,Monthly,2,Apple Pay,High,-1613,19.45324618,81.85377459,0.56113609,105,187,0,12,3,3,37,0
9909,71.0,Virginia,,Monthly,4,Paypal,High,-871,3.187804643,9.692764363,0.503405279,105,265,28,69,3,37,39,1
9910,26.0,South Carolina,Free,Yearly,4,Paypal,Medium,-2879,16.0566425,115.8493484,0.788901103,407,281,42,116,15,25,16,1
9911,29.0,West Virginia,Free,Yearly,4,Paypal,High,-599,49.32415614,58.11472517,0.225318988,346,250,35,95,65,28,31,1
9912,24.0,Vermont,Student,Yearly,1,Apple Pay,Medium,-978,8.155388871,47.61710852,0.912058247,167,37,35,185,51,32,13,1
9913,52.0,New York,Student,Monthly,4,Paypal,High,-1787,3.255636872,91.89745004,0.724454219,482,129,11,195,79,28,43,1
9914,66.0,Montana,Free,Monthly,2,Apple Pay,Low,-981,20.29315402,36.55750638,0.805077386,188,153,1,125,13,16,5,1
9915,65.0,Vermont,Free,Monthly,1,Credit Card,Medium,-1521,2.18753832,87.57090439,0.910038739,124,204,44,37,90,11,47,1
9916,39.0,Vermont,Family,Yearly,4,Debit Card,Low,-269,37.68678137,37.13090367,0.120446048,315,68,5,199,1,0,24,0
9917,31.0,Washington,Free,Monthly,1,Apple Pay,High,-2440,5.200435941,82.95818609,0.889133486,475,172,32,96,75,19,11,1
9918,56.0,Georgia,Student,Monthly,1,Apple Pay,Low,-195,48.97866064,40.73235707,0.585677674,389,265,43,117,15,16,15,0
9919,67.0,Vermont,Family,Yearly,0,Debit Card,Low,-655,5.740489535,92.46571858,0.617196177,361,266,27,174,54,22,43,0
9920,,Utah,Premium,Yearly,2,Debit Card,High,-311,14.55020904,73.68694518,0.678097239,128,278,29,161,2,15,42,1
9921,64.0,Idaho,Family,Monthly,2,Credit Card,Low,-1521,,105.0121202,0.591290836,465,236,4,181,25,36,23,0
9922,47.0,California,Family,Monthly,2,Paypal,Low,-2777,38.34975255,4.259511358,0.323350562,443,177,30,108,96,8,34,0
9923,40.0,Maine,Family,Yearly,4,Paypal,Low,-917,32.38822222,76.87663879,0.419219401,328,187,0,99,47,39,44,0
9924,72.0,Montana,Student,Monthly,2,Debit Card,Medium,-839,43.17483764,106.4792634,0.798809167,110,280,45,117,23,21,8,0
9925,20.0,Washington,Free,Monthly,0,Debit Card,Low,-1716,,103.0957537,0.85635733,109,73,31,92,99,49,15,1
9926,18.0,West Virginia,Family,Monthly,1,Credit Card,Medium,-98,18.24874371,27.75361692,0.474396386,184,112,29,109,42,29,0,1
9927,55.0,Virginia,Family,Yearly,3,Apple Pay,High,-638,,100.9757051,0.942126174,142,70,0,134,24,18,24,0
9928,67.0,Florida,Family,Monthly,3,Apple Pay,High,-1644,33.31590877,102.6592485,0.531280731,327,94,47,144,84,28,5,0
9929,74.0,Nebrasksa,Free,Monthly,2,Paypal,Medium,-1379,18.53117754,10.81508856,0.839291307,491,175,2,142,33,32,37,1
9930,20.0,Utah,Student,Yearly,4,Debit Card,High,-958,21.81635007,27.87382535,0.840157916,67,221,32,173,87,41,43,1
9931,27.0,Idaho,Premium,Yearly,1,Apple Pay,Low,-2265,14.56837907,93.77093839,0.455903767,121,38,17,80,59,31,26,0
9932,,Idaho,Premium,Monthly,1,Debit Card,Low,-1952,40.09114625,1.609070407,0.228472974,165,72,42,194,98,44,9,0
9933,77.0,Wisconsin,Free,Yearly,3,Debit Card,Low,-562,43.99735598,55.87615289,0.248576933,420,186,16,184,33,32,18,1
9934,21.0,Idaho,Student,Yearly,1,Paypal,Medium,-116,44.18944061,111.0360295,0.502970907,256,128,23,29,15,40,0,0
9935,,Nebrasksa,Family,Monthly,1,Debit Card,Medium,-974,43.72143173,61.29864686,0.749378389,146,87,49,5,24,2,33,0
9936,54.0,Wisconsin,Premium,Monthly,2,Paypal,Low,-2404,0.312549639,91.98844659,0.560687865,498,79,6,126,72,19,5,0
9937,29.0,California,Premium,Yearly,1,Paypal,Low,-2322,44.16597235,20.92839508,0.804634267,349,217,42,100,71,26,17,0
9938,54.0,Wisconsin,Student,Monthly,2,Apple Pay,Low,-777,21.84021098,12.55967189,0.586320036,260,171,21,60,0,24,34,0
9939,55.0,Vermont,Premium,Yearly,1,Debit Card,High,-444,26.95517551,10.39288067,0.10494344,464,290,28,84,45,43,4,1
9940,58.0,Idaho,Student,Yearly,4,Debit Card,Low,-849,43.45679564,66.51282392,0.743770878,371,104,40,104,37,18,47,1
9941,,West Virginia,Family,Monthly,2,Apple Pay,High,-2634,25.41711306,68.85703519,0.526232241,392,23,24,44,20,5,48,1
9942,65.0,Washington,Family,Yearly,3,Debit Card,High,-2433,19.13174411,94.53757894,0.237712973,138,283,27,185,59,14,12,1
9943,21.0,Maine,Student,Yearly,1,Debit Card,High,-641,3.927719534,7.932838676,0.308593545,156,203,17,80,91,24,28,1
9944,70.0,New York,Family,Monthly,2,Apple Pay,High,-759,15.06319511,8.897328769,0.159774838,106,123,0,70,99,1,28,1
9945,38.0,North Carolina,Premium,Yearly,3,Debit Card,High,-514,35.53209728,85.63433281,0.878659085,198,181,31,158,54,2,26,1
9946,64.0,Nebrasksa,Student,Yearly,1,Credit Card,Low,-1077,44.32233586,57.56821117,0.062189012,45,107,28,181,63,38,19,0
9947,57.0,Virginia,Student,Yearly,1,Apple Pay,Medium,-406,34.70116838,5.610862247,0.044044613,464,161,26,60,25,8,10,0
9948,27.0,Vermont,Family,Monthly,3,Apple Pay,High,-2226,31.26678776,105.413558,0.741560631,294,68,36,127,26,18,45,1
9949,60.0,Utah,Student,Monthly,0,Credit Card,Medium,-2436,25.63845473,65.91084281,0.924212842,454,95,24,32,84,34,23,1
9950,71.0,Wisconsin,Family,Monthly,3,Credit Card,Medium,-995,23.09549858,118.8500238,0.687804619,159,219,5,40,0,25,45,1
9951,40.0,Virginia,Free,Yearly,0,Paypal,Medium,-2189,47.03927627,91.38441478,0.234576827,102,269,1,83,57,46,43,0
9952,75.0,Florida,Student,Monthly,1,Credit Card,High,-1634,38.96361331,25.81900456,0.423193109,194,296,5,112,83,37,39,0
9953,74.0,North Dakota,Student,Monthly,4,Credit Card,Low,-907,33.92476482,75.98391543,0.299840744,380,208,42,157,22,16,21,1
9954,52.0,Wisconsin,Family,Monthly,4,Apple Pay,Medium,-697,39.30182881,64.6117711,0.245034047,93,124,10,147,46,2,39,0
9955,57.0,North Carolina,Family,Yearly,2,Apple Pay,Low,-1308,0.485451655,6.974878995,0.360226,469,10,33,62,59,28,14,0
9956,66.0,New York,Student,Monthly,1,Paypal,Medium,-393,,26.14791029,0.200390655,232,117,27,159,99,20,15,1
9957,31.0,South Carolina,Premium,Yearly,0,Apple Pay,Medium,-2569,32.17095475,36.7530916,0.403367014,108,69,43,90,4,24,45,0
9958,,South Carolina,Premium,Monthly,4,Paypal,Low,-192,33.06883266,119.8621673,0.124810103,240,240,22,145,71,35,12,0
9959,36.0,North Carolina,Student,Monthly,3,Paypal,Low,-2616,2.227629705,65.06722115,0.392235872,117,243,11,194,89,15,32,1
9960,66.0,West Virginia,Student,Yearly,2,Apple Pay,Low,-457,43.24485749,42.81818693,0.25378573,105,120,36,74,71,33,43,0
9961,,Georgia,Free,Yearly,2,Credit Card,Medium,-2673,46.80091422,69.39081104,0.909017563,94,108,11,144,85,0,1,1
9962,76.0,South Carolina,Student,Yearly,2,Debit Card,Low,-1869,18.46746866,96.20303235,0.987511502,426,190,9,176,92,1,23,1
9963,37.0,New Jersey,Student,Yearly,0,Credit Card,High,-1847,5.49384181,119.7358278,0.715931561,105,234,45,116,89,5,44,1
9964,37.0,Washington,Student,Yearly,2,Debit Card,Medium,-1959,34.97984961,1.90022121,0.815962183,444,126,41,161,34,2,22,0
9965,37.0,West Virginia,Premium,Monthly,1,Credit Card,Low,-1158,9.839455659,24.20819585,0.692729614,363,109,32,157,88,21,47,0
9966,18.0,Virginia,Student,Yearly,3,Paypal,High,-378,9.205964032,101.9333791,0.904434754,456,69,3,192,12,0,38,1
9967,45.0,Georgia,Free,Monthly,4,Credit Card,High,-900,34.17563947,35.47203183,0.886637814,305,186,33,25,17,2,1,1
9968,28.0,Alabama,Free,Monthly,3,Credit Card,Low,-1112,32.77217615,33.83172348,0.221040253,422,279,40,156,64,41,16,1
9969,75.0,Idaho,Student,Monthly,2,Debit Card,Medium,-1558,6.109585229,62.14343909,0.094369572,49,8,36,13,33,32,1,1
9970,66.0,New Jersey,Family,Monthly,4,Debit Card,Low,-1644,34.13902557,100.6821253,0.83157466,17,240,16,197,88,12,38,1
9971,28.0,Alabama,Premium,Yearly,0,Apple Pay,Low,-980,,48.87273075,0.498522456,148,291,46,16,59,22,13,0
9972,57.0,Utah,Family,Monthly,0,Debit Card,Low,-2126,32.26034068,1.420843571,0.315250251,60,140,0,29,77,2,5,0
9973,19.0,Virginia,Family,Yearly,1,Paypal,High,-629,15.04545035,45.09886335,0.70309619,132,286,2,97,98,37,2,1
9974,65.0,Alabama,Student,Yearly,4,Credit Card,High,-2610,14.81031922,2.985195967,0.941527857,142,219,24,38,63,19,24,1
9975,67.0,Vermont,Premium,Monthly,3,Credit Card,High,-2319,12.85496587,35.24086838,0.532784424,372,206,7,94,15,33,23,1
9976,45.0,New York,Premium,Monthly,0,Debit Card,Low,-2528,0.95051016,34.68695034,0.602652716,86,277,10,177,52,43,15,0
9977,20.0,New Jersey,Free,Monthly,3,Credit Card,High,-1841,37.50003694,81.98375346,0.658225798,160,270,35,133,67,3,7,1
9978,62.0,North Dakota,Family,Yearly,0,Apple Pay,Low,-2561,2.357781307,37.48523108,0.797322827,258,39,45,39,67,42,9,1
9979,70.0,North Dakota,Student,Monthly,2,Apple Pay,Medium,-1845,13.21111085,88.51997445,0.204432423,348,173,10,38,66,15,11,0
9980,35.0,New York,Family,Yearly,0,Debit Card,Low,-1855,41.48015459,92.18654711,0.949808402,208,195,35,110,21,2,21,0
9981,34.0,West Virginia,Family,Monthly,4,Apple Pay,High,-1429,40.43993755,38.7372476,0.829865704,436,141,26,153,0,17,40,1
9982,39.0,Washington,Student,Yearly,1,Credit Card,Medium,-564,21.53002036,56.53214322,0.509897958,71,227,44,7,12,5,35,0
9983,,Utah,Premium,Yearly,1,Debit Card,Medium,-704,12.04695279,119.4016896,0.995433031,234,112,1,22,30,8,26,1
9984,68.0,North Dakota,Free,Monthly,1,Debit Card,Low,-830,22.85296832,43.1971784,0.554704581,400,165,6,25,85,48,34,0
9985,62.0,Wisconsin,Family,Yearly,1,Credit Card,Low,-1663,36.64476115,87.9137395,0.400805534,229,3,47,29,71,49,38,0
9986,40.0,Florida,Student,Yearly,0,Credit Card,Medium,-1211,30.23793547,96.55487204,0.281143502,263,106,11,35,88,32,1,0
9987,67.0,Florida,Premium,Monthly,2,Apple Pay,Medium,-1363,35.11833836,14.44778514,0.608851697,288,262,4,108,16,18,23,0
9988,26.0,Georgia,Free,Yearly,1,Credit Card,Low,-1926,22.57878252,58.6558003,0.697706946,110,19,17,55,84,5,38,1
9989,38.0,North Carolina,Premium,Yearly,1,Debit Card,Low,-1498,49.1742338,66.72766735,0.86963357,127,126,22,151,78,1,19,0
9990,21.0,New York,Free,Monthly,1,Paypal,Medium,-696,5.370769591,53.97233011,0.882485732,130,129,24,192,43,40,31,1
9991,42.0,Florida,Student,Monthly,3,Apple Pay,High,-1907,5.716201082,34.13184658,0.299319051,386,265,33,118,76,45,0,1
9992,45.0,Idaho,Premium,Yearly,3,Credit Card,Medium,-1522,36.35025776,111.9274268,0.909418004,346,259,7,27,81,7,17,0
9993,67.0,Georgia,Free,Yearly,0,Credit Card,Low,-1343,46.12757008,45.4608721,0.306248924,230,149,44,80,86,26,33,0
9994,,Georgia,Premium,Monthly,3,Paypal,High,-1429,24.17916672,113.5341151,0.94316262,153,296,1,144,18,20,20,1
9995,58.0,California,Premium,Monthly,4,Credit Card,Medium,-2157,14.81541018,109.2943763,0.454975453,327,197,6,138,17,40,16,0
9996,41.0,New York,Family,Yearly,0,Credit Card,High,-1083,37.99353828,55.1432393,0.273923314,391,189,2,29,14,34,32,0
9997,31.0,North Carolina,Family,Yearly,3,Apple Pay,Medium,-128,41.89668063,19.84844387,0.745985097,181,174,46,66,62,26,45,1
9998,26.0,Idaho,Free,Yearly,1,Apple Pay,Low,-984,34.07850395,119.9296092,0.109272788,226,241,48,177,79,38,23,0
9999,47.0,Utah,Premium,Yearly,1,Apple Pay,Low,-2518,3.347008598,108.8348895,0.616353854,481,202,49,48,11,22,42,0
10000,65.0,Nebrasksa,Family,Yearly,3,Apple Pay,Medium,-1314,43.24467438,30.50517367,0.930863537,377,214,5,124,98,39,9,1
10001,,North Dakota,Free,Yearly,1,Apple Pay,Low,-2527,28.30108975,79.39756881,0.344763852,279,283,35,38,62,25,13,0
10002,68.0,West Virginia,Family,Monthly,3,Apple Pay,High,-1805,27.9757053,18.64776805,0.665309225,10,177,34,149,24,12,1,1
10003,,Washington,Premium,Monthly,1,Paypal,High,-51,10.05552927,84.05426555,0.045144845,164,272,19,83,38,14,29,1
10004,43.0,Florida,Family,Yearly,0,Apple Pay,Medium,-299,30.15082418,37.18732896,0.451269281,249,186,32,47,65,25,32,0
10005,75.0,,Family,Monthly,3,Apple Pay,Low,-2716,18.03137721,105.9300239,0.800678603,79,276,25,135,94,12,2,1
10006,30.0,Georgia,Student,Monthly,3,Credit Card,Low,-1352,8.592936747,106.3136594,0.864271826,356,177,19,97,77,41,14,1
10007,,Utah,Free,Monthly,2,Credit Card,Medium,-750,47.5165193,111.9155048,0.404360888,26,272,36,176,19,42,28,1
10008,76.0,Maine,Free,Monthly,1,Paypal,Low,-1531,2.458461099,58.82469202,0.667151507,267,214,44,90,43,33,41,1
10009,78.0,North Carolina,Family,Monthly,3,Credit Card,High,-2247,,12.17464318,0.264757994,230,129,10,154,41,42,23,1
10010,49.0,Wisconsin,Family,Monthly,0,Apple Pay,Medium,-131,18.73995284,100.3407162,0.354921595,9,138,37,166,42,42,49,0
10011,39.0,Maine,Family,Monthly,0,Paypal,Low,-2470,19.25095936,83.52610058,0.590208924,310,266,26,134,39,20,16,0
10012,57.0,Vermont,Premium,Monthly,0,Credit Card,Medium,-2478,,113.3059188,0.453306703,484,56,9,68,26,9,49,0
10013,61.0,Vermont,Family,Monthly,0,Apple Pay,Medium,-2610,41.54057332,4.440581056,0.964514617,58,289,36,58,24,2,44,0
10014,35.0,Utah,Family,Monthly,4,Paypal,High,-98,,76.32186194,0.935964546,288,68,19,79,57,27,24,1
10015,39.0,West Virginia,Student,Yearly,4,Paypal,High,-2208,12.98591966,41.06520067,0.976550064,382,170,16,41,48,16,10,1
10016,57.0,West Virginia,Free,Monthly,0,Credit Card,Medium,-662,26.16018538,20.47996224,0.74417704,407,273,23,9,31,13,28,1
10017,24.0,Wisconsin,Free,Monthly,1,Apple Pay,Medium,-571,8.270799822,41.04707316,0.747633652,342,131,4,107,17,12,21,1
10018,59.0,Wisconsin,Free,Monthly,0,Debit Card,Low,-839,30.30094707,53.10221124,0.441259208,17,274,47,163,92,38,45,0
10019,27.0,North Dakota,Free,Monthly,2,Credit Card,Medium,-915,49.06061972,75.88033463,0.660380687,294,123,37,157,91,35,4,1
10020,55.0,Alabama,Student,Yearly,0,Credit Card,High,-2417,19.69766571,50.76662634,0.425697506,273,271,43,163,80,32,5,1
10021,47.0,Vermont,Student,Monthly,1,Paypal,Medium,-22,17.9056273,13.90611438,0.837421211,46,170,33,180,3,21,17,1
10022,76.0,North Carolina,Free,Monthly,1,Paypal,Medium,-1512,43.21945052,14.08030744,0.910291742,360,37,25,98,30,23,1,1
10023,75.0,Maine,Free,Yearly,0,Credit Card,Medium,-1687,16.85499211,50.61828691,0.407745919,14,38,8,198,8,31,23,1
10024,,California,Family,Yearly,2,Credit Card,Low,-2618,4.647640588,39.21233085,0.67896761,270,120,38,144,24,33,13,0
10025,,New Jersey,Student,Yearly,1,Apple Pay,Medium,-2343,4.948150247,45.68806699,0.500258467,43,29,33,41,19,31,5,1
10026,36.0,Nebrasksa,Student,Monthly,0,Paypal,Low,-2799,17.12255583,62.94411947,0.712671119,481,183,1,109,56,24,27,1
10027,67.0,Vermont,Free,Monthly,3,Credit Card,Low,-1838,,57.27520218,0.845176851,21,161,14,153,64,40,35,1
10028,48.0,California,Family,Yearly,3,Paypal,Low,-1453,40.11408232,49.02768354,0.354086785,174,109,9,134,77,38,22,0
10029,44.0,North Carolina,Family,Monthly,0,Credit Card,Medium,-2236,8.420476697,24.19983875,0.252203759,259,210,23,188,92,47,8,0
10030,68.0,North Dakota,Free,Yearly,4,Debit Card,Low,-2734,35.96400305,83.12847068,0.999112612,221,295,3,185,13,1,16,1
10031,30.0,Idaho,Family,Monthly,0,Credit Card,Medium,-1526,48.35772097,25.08879706,0.717652306,142,196,18,163,8,17,24,0
10032,31.0,Virginia,Student,Monthly,0,Paypal,Low,-1467,18.0640258,84.3409306,0.993839908,54,64,2,93,28,37,49,0
10033,79.0,Washington,Student,Yearly,1,Apple Pay,Medium,-2203,10.90061713,119.9589097,0.705031097,156,195,4,42,97,6,13,1
10034,72.0,Washington,Free,Yearly,4,Credit Card,Low,-2897,12.00962103,104.3673434,0.242060875,236,159,17,44,50,32,37,1
10035,66.0,Maine,Premium,Yearly,4,Apple Pay,Medium,-1223,,57.80654752,0.725807953,231,296,5,145,59,41,18,1
10036,67.0,Maine,Free,Yearly,2,Paypal,Low,-2460,10.61650536,111.9128204,0.746623784,147,52,49,55,69,36,34,1
10037,30.0,North Dakota,Family,Yearly,3,Credit Card,High,-1711,31.83423361,116.8368068,0.990997109,224,188,36,164,53,5,6,1
10038,27.0,Montana,Premium,Yearly,1,Paypal,Low,-2744,44.71529433,16.84662658,0.428037841,429,136,17,74,21,5,48,0
10039,73.0,South Carolina,Student,Yearly,0,Apple Pay,Low,-602,22.98675254,57.94765403,0.621784778,218,52,25,159,67,26,34,0
10040,57.0,Florida,Student,Yearly,2,Paypal,Medium,-2840,19.10010732,94.98549356,0.223675004,445,115,49,101,21,17,49,0
10041,72.0,Idaho,Free,Monthly,0,Paypal,High,-218,,46.60285198,0.374859593,11,137,36,185,90,44,41,1
10042,,Wisconsin,Student,Yearly,4,Paypal,High,-706,32.80717543,55.52908753,0.070837737,487,228,17,139,36,30,23,0
